S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60
SourceIdentifier,SourceFileName,GLAccountCode,Division,SubDivision,ProfitCentre1,ProfitCentre2,PlantCode,ReturnPeriod,SupplierGSTIN,State,DocumentType,SupplyType,DocumentNumber,DocumentDate,OriginalDocumentNumber,OriginalDocumentDate,CRDRPreGST,LineNumber,CustomerGSTIN,UINorComposition,OriginalCustomerGSTIN,CustomerName,CustomerCode,BillToState,ShipToState,POS,PortCode,ShippingBillNumber,ShippingBillDate,FOB,ExportDuty,HSNorSAC,ProductCode,ProductDescription,CategoryOfProduct,UnitOfMeasurement,Quantity,TaxableValue,IntegratedTaxRate,IntegratedTaxAmount,CentralTaxRate,CentralTaxAmount,StateUTTaxRate,StateUTTaxAmount,CessRateAdvalorem,CessAmountAdvalorem,CessRateSpecific,CessAmountSpecific,InvoiceValue,ReverseChargeFlag,TCSFlag,eComGSTIN,ITCFlag,ReasonForCreditDebitNote,AccountingVoucherNumber,AccountingVoucherDate,Userdefinedfield1,Userdefinedfield2,Userdefinedfield3
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050457,3/4/2019,,,,1,24AACCG3446M1ZJ,,,Pavan LENS PRIVATE LIMITED,6233885,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2050.06,12,246.01,0,0,0,0,0,0,0,0,2296.07,N,N,,,,1101050457,2019-07-04,2018542870,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050458,3/4/2019,,,,1,36AACCG3446M1ZE,,,Pavan LENS PRIVATE LIMITED,6233909,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2050.06,12,246,0,0,0,0,0,0,0,0,4809.39,N,N,,,,1101050458,2019-07-04,2018542898,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050458,3/4/2019,,,,2,36AACCG3446M1ZE,,,Pavan LENS PRIVATE LIMITED,6233909,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2244.04,12,269.29,0,0,0,0,0,0,0,0,4809.39,N,N,,,,1101050458,2019-07-04,2018542898,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050459,3/4/2019,,,,1,36ALTPR9770N1ZR,,,DEETYA INNOVATIONS,6274553,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,22208.48,12,2665.02,0,0,0,0,0,0,0,0,24873.5,N,N,,,,1101050459,2019-07-04,2018543259,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050460,3/4/2019,,,,1,27AACCG3446M1ZD,,,Pavan LENS PRIVATE LIMITED,6233883,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,3078.02,0,0,6,184.68,6,184.68,0,0,0,0,9139.39,N,N,,,,1101050460,2019-07-04,2018542484,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050460,3/4/2019,,,,2,27AACCG3446M1ZD,,,Pavan LENS PRIVATE LIMITED,6233883,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,4100.12,0,0,6,246.01,6,246.01,0,0,0,0,9139.39,N,N,,,,1101050460,2019-07-04,2018542484,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050460,3/4/2019,,,,3,27AACCG3446M1ZD,,,Pavan LENS PRIVATE LIMITED,6233883,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,982.03,0,0,6,58.92,6,58.92,0,0,0,0,9139.39,N,N,,,,1101050460,2019-07-04,2018542484,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050461,3/4/2019,,,,1,29AACCG3446M1Z9,,,Pavan LENS PRIVATE LIMITED,6233908,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,3928.12,12,471.37,0,0,0,0,0,0,0,0,4399.49,N,N,,,,1101050461,2019-07-04,2018542853,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050462,3/4/2019,,,,1,33AACCG3446M1ZK,,,Pavan LENS PRIVATE LIMITED,6280538,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,1122.02,12,134.64,0,0,0,0,0,0,0,0,1256.66,N,N,,,,1101050462,2019-07-04,2018542628,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050463,3/4/2019,,,,1,33AACCG3446M1ZK,,,Pavan LENS PRIVATE LIMITED,6233907,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,3928.12,12,471.37,0,0,0,0,0,0,0,0,4399.49,N,N,,,,1101050463,2019-07-04,2018542609,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101050464,3/4/2019,,,,1,29AACCG3446M1Z9,,,Pavan LENS PRIVATE LIMITED,6280539,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,3,3226.07,12,387.13,0,0,0,0,0,0,0,0,3613.2,N,N,,,,1101050464,2019-07-04,2018542945,,
